datetime,open,high,low,close,volume
2025-10-09 20:15:00,4054.37,4054.97,4051.43,4052.59,0
2025-10-09 20:30:00,4052.59,4054.4,4049.68,4050.72,0
2025-10-09 20:45:00,4050.72,4052.75,4050.7,4052.1,0
2025-10-09 21:00:00,4052.1,4054.39,4048.61,4051.24,0
2025-10-09 21:15:00,4051.24,4052.37,4049.95,4052.36,0
2025-10-09 21:30:00,4052.36,4053.66,4051.7,4052.75,0
2025-10-09 21:45:00,4052.75,4061.75,4052.32,4059.3,0
2025-10-09 22:00:00,4059.29,4061.71,4055.29,4056.49,0
2025-10-09 22:15:00,4056.49,4058.24,4051.01,4053.04,0
2025-10-09 22:30:00,4053.04,4059.8,4053.04,4059.75,0
2025-10-09 22:45:00,4059.75,4060.97,4058.04,4058.99,0
2025-10-09 23:00:00,4058.98,4058.98,4052.79,4054.39,0
2025-10-09 23:15:00,4054.39,4056.8,4051.32,4054.56,0
2025-10-09 23:30:00,4054.55,4058.35,4050.62,4058.33,0
2025-10-09 23:45:00,4058.33,4068.07,4055.7,4066.98,0
2025-10-10 00:00:00,4067.43,4071.0,4064.88,4070.73,0
2025-10-10 00:15:00,4070.74,4072.0,4063.9,4071.5,0
2025-10-10 00:30:00,4071.5,4071.51,4049.0,4049.51,0
2025-10-10 00:45:00,4049.21,4051.22,4040.0,4040.0,0
2025-10-10 01:00:00,4040.0,4049.31,4040.0,4041.3,0
2025-10-10 01:15:00,4041.39,4049.91,4040.0,4040.0,0
2025-10-10 01:30:00,4040.0,4040.62,4033.16,4036.02,0
2025-10-10 01:45:00,4036.03,4051.6,4030.0,4044.32,0
2025-10-10 02:00:00,4044.32,4047.81,4042.54,4046.26,0
2025-10-10 02:15:00,4046.26,4049.78,4030.0,4034.26,0
2025-10-10 02:30:00,4034.27,4037.3,4024.96,4032.48,0
2025-10-10 02:45:00,4032.48,4040.35,4031.99,4036.43,0
2025-10-10 03:00:00,4036.43,4041.4,4034.01,4034.4,0
2025-10-10 03:15:00,4034.41,4034.81,4027.72,4027.87,0
2025-10-10 03:30:00,4027.86,4028.96,3993.38,4003.93,0
2025-10-10 03:45:00,4003.92,4003.93,3980.0,3982.84,0
2025-10-10 04:00:00,3982.84,3989.99,3968.39,3968.41,0
2025-10-10 04:15:00,3968.31,3981.68,3963.0,3975.31,0
2025-10-10 04:30:00,3975.31,3977.64,3971.75,3974.99,0
2025-10-10 04:45:00,3974.99,3976.52,3961.94,3965.96,0
2025-10-10 05:00:00,3965.96,3979.68,3965.01,3977.84,0
2025-10-10 05:15:00,3977.84,3985.9,3977.83,3980.0,0
2025-10-10 05:30:00,3980.0,3982.34,3974.5,3974.73,0
2025-10-10 05:45:00,3974.74,3979.58,3972.19,3973.05,0
2025-10-10 06:00:00,3973.07,3988.0,3972.58,3987.8,0
2025-10-10 06:15:00,3987.14,3996.39,3983.24,3992.84,0
2025-10-10 06:30:00,3992.85,3997.84,3991.37,3995.27,0
2025-10-10 06:45:00,3995.26,3997.22,3987.13,3989.18,0
2025-10-10 07:00:00,3989.19,3994.44,3989.19,3993.66,0
2025-10-10 07:15:00,3993.74,3997.25,3987.82,3992.56,0
2025-10-10 07:30:00,3992.56,3993.8,3990.01,3991.18,0
2025-10-10 07:45:00,3991.17,3993.19,3989.28,3993.19,0
2025-10-10 08:00:00,3992.9,3993.17,3990.39,3990.98,0
2025-10-10 08:15:00,3990.99,3994.86,3989.2,3992.8,0
2025-10-10 08:30:00,3992.8,3996.79,3991.9,3993.47,0
2025-10-10 08:45:00,3993.46,3996.61,3992.99,3995.44,0
2025-10-10 09:00:00,3995.34,3995.34,3975.33,3981.12,0
2025-10-10 09:15:00,3981.12,3994.12,3981.12,3987.41,0
2025-10-10 09:30:00,3987.41,3989.6,3984.62,3988.52,0
2025-10-10 09:45:00,3988.52,3989.59,3986.93,3987.94,0
2025-10-10 10:00:00,3987.94,3990.34,3987.88,3987.98,0
2025-10-10 10:15:00,3987.97,3996.57,3987.97,3994.15,0
2025-10-10 10:30:00,3994.16,3999.0,3991.85,3998.34,0
2025-10-10 10:45:00,3998.33,4000.28,3997.41,4000.27,0
2025-10-10 11:00:00,4000.28,4003.35,3997.78,4002.49,0
2025-10-10 11:15:00,4002.5,4005.03,4001.9,4004.73,0
2025-10-10 11:30:00,4004.73,4005.81,4001.7,4005.8,0
2025-10-10 11:45:00,4005.81,4007.09,4004.1,4005.88,0
2025-10-10 12:00:00,4005.88,4006.09,3999.85,4001.22,0
2025-10-10 12:15:00,4001.22,4001.22,3991.74,3996.3,0
2025-10-10 12:30:00,3996.29,3996.29,3984.04,3985.04,0
2025-10-10 12:45:00,3985.26,3992.16,3985.25,3985.34,0
2025-10-10 13:00:00,3985.33,3990.89,3984.81,3990.05,0
2025-10-10 13:15:00,3990.06,3995.44,3990.06,3994.06,0
2025-10-10 13:30:00,3994.07,3997.03,3992.37,3993.3,0
2025-10-10 13:45:00,3993.31,3994.93,3987.68,3988.79,0
2025-10-10 14:00:00,3988.61,3989.09,3982.58,3982.7,0
2025-10-10 14:15:00,3982.69,3983.36,3972.0,3979.81,0
2025-10-10 14:30:00,3979.8,3982.36,3973.44,3973.59,0
2025-10-10 14:45:00,3973.58,3975.14,3971.39,3971.39,0
2025-10-10 15:00:00,3971.32,3973.26,3957.29,3957.36,0
2025-10-10 15:15:00,3957.37,3968.13,3957.37,3966.49,0
2025-10-10 15:30:00,3966.49,3972.0,3966.48,3971.6,0
2025-10-10 15:45:00,3971.61,3975.36,3971.55,3975.35,0
2025-10-10 16:00:00,3975.36,3982.35,3975.36,3980.84,0
2025-10-10 16:15:00,3980.84,3985.99,3979.27,3979.57,0
2025-10-10 16:30:00,3979.57,3983.56,3973.35,3981.5,0
2025-10-10 16:45:00,3981.49,3986.68,3978.04,3980.02,0
2025-10-10 17:00:00,3980.02,3981.72,3975.47,3978.77,0
2025-10-10 17:15:00,3978.78,3980.01,3975.93,3978.91,0
2025-10-10 17:30:00,3978.92,3982.79,3975.75,3979.03,0
2025-10-10 17:45:00,3979.02,3980.23,3972.0,3975.51,0
2025-10-10 18:00:00,3975.38,3975.38,3963.38,3966.87,0
2025-10-10 18:15:00,3966.86,3973.11,3966.86,3971.39,0
2025-10-10 18:30:00,3971.38,3972.79,3968.77,3972.13,0
2025-10-10 18:45:00,3972.12,3981.94,3971.85,3977.88,0
2025-10-10 19:00:00,3977.89,3995.24,3976.0,3994.8,0
2025-10-10 19:15:00,3994.8,3995.92,3991.1,3992.81,0
2025-10-10 19:30:00,3992.81,3998.28,3991.92,3997.79,0
2025-10-10 19:45:00,3997.79,4001.49,3997.79,4000.37,0
2025-10-10 20:00:00,4000.37,4009.19,3999.48,4009.19,0
2025-10-10 20:15:00,4009.18,4009.38,3999.39,4004.8,0
2025-10-10 20:30:00,4004.79,4012.39,4000.03,4010.92,0
2025-10-10 20:45:00,4010.74,4014.25,4004.05,4004.05,0
2025-10-10 21:00:00,4003.92,4004.8,3999.7,3999.7,0
2025-10-10 21:15:00,3999.71,4005.77,3998.2,4005.77,0
2025-10-10 21:30:00,4005.77,4008.48,4005.76,4007.55,0
2025-10-10 21:45:00,4007.54,4008.09,4002.5,4002.5,0
2025-10-10 22:00:00,4002.51,4007.11,4002.51,4006.4,0
2025-10-10 22:15:00,4006.1,4008.44,4000.83,4005.91,0
2025-10-10 22:30:00,4005.92,4007.66,4000.53,4001.12,0
2025-10-10 22:45:00,4001.11,4002.46,3992.14,3994.26,0
2025-10-10 23:00:00,3994.27,3999.42,3993.42,3997.93,0
2025-10-10 23:15:00,3997.92,4001.9,3995.77,4000.53,0
2025-10-10 23:30:00,4000.52,4000.6,3994.51,3995.33,0
2025-10-10 23:45:00,3995.16,3997.12,3989.68,3993.46,0
2025-10-11 00:00:00,3993.45,3997.43,3989.55,3996.19,0
2025-10-11 00:15:00,3996.17,4003.06,3995.0,4001.7,0
2025-10-11 00:30:00,4001.7,4005.84,3997.7,4001.4,0
2025-10-11 00:45:00,4001.4,4001.4,3986.15,3990.48,0
2025-10-11 01:00:00,3990.47,3992.5,3981.52,3990.13,0
2025-10-11 01:15:00,3990.13,3995.6,3987.75,3993.88,0
2025-10-11 01:30:00,3993.76,3998.0,3990.86,3991.39,0
2025-10-11 01:45:00,3991.4,4002.43,3990.23,3999.25,0
2025-10-11 02:00:00,3999.25,4021.87,3998.53,4019.05,0
2025-10-11 02:15:00,4018.53,4028.31,4013.6,4025.01,0
2025-10-11 02:30:00,4024.93,4030.0,4013.0,4017.01,0
2025-10-11 02:45:00,4017.0,4017.0,4005.69,4008.65,0
2025-10-11 03:00:00,4008.5,4008.51,3992.25,4000.55,0
2025-10-11 03:15:00,4000.56,4001.64,3988.24,3999.29,0
2025-10-11 03:30:00,3999.29,4005.17,3997.41,3997.41,0
2025-10-11 03:45:00,3997.41,3998.66,3992.15,3995.37,0
2025-10-11 04:00:00,3995.38,3996.46,3987.32,3994.06,0
2025-10-11 04:15:00,3994.06,3999.61,3994.05,3997.72,0
2025-10-11 04:30:00,3997.71,4003.03,3992.01,4001.8,0
2025-10-11 04:45:00,4001.8,4002.0,3994.31,4001.43,0
2025-10-11 05:00:00,4001.43,4007.72,3996.09,4007.58,0
2025-10-11 05:15:00,4007.58,4019.23,4007.57,4013.57,0
2025-10-11 05:30:00,4013.57,4014.3,4005.63,4007.7,0
2025-10-11 05:45:00,4007.71,4016.15,4007.71,4011.74,0
2025-10-11 06:00:00,4011.74,4016.46,4008.76,4016.46,0
2025-10-11 06:15:00,4016.62,4025.99,4014.7,4016.87,0
2025-10-11 06:30:00,4016.87,4029.74,4016.29,4029.74,0
2025-10-11 06:45:00,4029.74,4033.0,4022.87,4024.44,0
2025-10-11 07:00:00,4024.43,4027.68,4018.34,4018.45,0
2025-10-11 07:15:00,4018.45,4025.0,4018.44,4023.37,0
2025-10-11 07:30:00,4023.35,4024.4,4017.39,4023.13,0
2025-10-11 07:45:00,4023.12,4030.95,4016.86,4021.85,0
2025-10-11 08:00:00,4021.85,4028.96,4010.0,4012.37,0
2025-10-11 08:15:00,4012.36,4013.48,3600.0,3876.15,0
2025-10-11 08:30:00,3861.14,4013.95,3797.76,3977.27,0
2025-10-11 08:45:00,3977.27,3992.0,3950.0,3966.39,0
2025-10-11 09:00:00,3964.1,3980.5,3946.62,3963.08,0
2025-10-11 09:15:00,3963.16,3978.86,3960.66,3975.64,0
2025-10-11 09:30:00,3975.16,3992.0,3973.48,3984.33,0
2025-10-11 09:45:00,3984.99,4008.19,3981.29,3992.57,0
2025-10-11 10:00:00,3992.11,3999.88,3988.52,3990.58,0
2025-10-11 10:15:00,3990.58,3993.38,3978.57,3982.74,0
2025-10-11 10:30:00,3982.75,4001.56,3975.0,3992.64,0
2025-10-11 10:45:00,3992.77,3996.6,3968.98,3983.01,0
2025-10-11 11:00:00,3983.0,3987.3,3969.51,3978.77,0
2025-10-11 11:15:00,3978.78,3986.0,3960.47,3964.61,0
2025-10-11 11:30:00,3964.62,3980.5,3960.01,3974.69,0
2025-10-11 11:45:00,3974.69,3979.05,3966.28,3973.65,0
2025-10-11 12:00:00,3973.65,3984.91,3968.31,3974.27,0
2025-10-11 12:15:00,3974.27,3976.92,3965.19,3967.83,0
2025-10-11 12:30:00,3967.87,3970.0,3959.31,3961.28,0
2025-10-11 12:45:00,3961.28,3970.0,3958.83,3962.31,0
2025-10-11 13:00:00,3962.3,3967.66,3950.01,3957.0,0
2025-10-11 13:15:00,3957.19,3963.72,3950.0,3961.51,0
2025-10-11 13:30:00,3961.5,3977.9,3959.66,3974.9,0
2025-10-11 13:45:00,3974.91,3987.26,3973.6,3985.01,0
2025-10-11 14:00:00,3985.02,3985.02,3968.4,3968.41,0
2025-10-11 14:15:00,3968.4,3971.53,3964.52,3967.57,0
2025-10-11 14:30:00,3967.57,3974.96,3964.31,3973.53,0
2025-10-11 14:45:00,3974.32,3982.99,3972.04,3973.35,0
2025-10-11 15:00:00,3974.23,3977.7,3965.86,3974.41,0
2025-10-11 15:15:00,3974.6,3983.26,3973.95,3980.62,0
2025-10-11 15:30:00,3980.51,3980.95,3970.0,3970.01,0
2025-10-11 15:45:00,3970.01,3980.0,3970.0,3974.22,0
2025-10-11 16:00:00,3974.22,3977.55,3973.18,3975.49,0
2025-10-11 16:15:00,3975.75,3982.23,3972.17,3981.31,0
2025-10-11 16:30:00,3981.31,3983.33,3975.44,3975.96,0
2025-10-11 16:45:00,3975.95,3981.92,3972.98,3980.29,0
2025-10-11 17:00:00,3980.28,3984.21,3976.67,3982.45,0
2025-10-11 17:15:00,3982.37,3988.93,3982.37,3988.92,0
2025-10-11 17:30:00,3988.91,4000.8,3988.23,3990.48,0
2025-10-11 17:45:00,3990.73,3991.95,3987.98,3988.52,0
2025-10-11 18:00:00,3988.61,3989.13,3982.0,3982.4,0
2025-10-11 18:15:00,3982.4,3991.91,3982.39,3984.36,0
2025-10-11 18:30:00,3984.47,3991.78,3984.0,3985.3,0
2025-10-11 18:45:00,3985.29,4000.09,3985.14,3993.49,0
2025-10-11 19:00:00,3993.49,4000.49,3991.91,3992.34,0
2025-10-11 19:15:00,3992.34,3995.67,3991.9,3994.74,0
2025-10-11 19:30:00,3994.75,4000.88,3993.64,3997.47,0
2025-10-11 19:45:00,3997.42,4000.83,3994.35,3994.35,0
2025-10-11 20:00:00,3994.34,3996.62,3990.1,3992.31,0
2025-10-11 20:15:00,3992.3,3998.54,3990.64,3998.52,0
2025-10-11 20:30:00,3998.52,4000.18,3995.5,3996.17,0
2025-10-11 20:45:00,3996.17,3998.45,3994.13,3996.85,0
2025-10-11 21:00:00,3996.85,3996.86,3995.42,3996.13,0
2025-10-11 21:15:00,3996.13,3999.11,3994.6,3998.1,0
2025-10-11 21:30:00,3998.1,4000.0,3997.0,3997.12,0
2025-10-11 21:45:00,3997.12,3997.13,3996.74,3996.76,0
2025-10-11 22:00:00,3996.77,3996.97,3994.32,3994.32,0
2025-10-11 22:15:00,3994.33,4000.38,3994.1,3999.56,0
2025-10-11 22:30:00,3999.56,3999.79,3998.31,3998.51,0
2025-10-11 22:45:00,3998.52,3998.74,3997.37,3997.66,0
2025-10-11 23:00:00,3997.43,3998.26,3996.27,3996.56,0
2025-10-11 23:15:00,3996.57,3999.71,3996.22,3999.6,0
2025-10-11 23:30:00,3999.59,4000.0,3998.03,3999.99,0
2025-10-11 23:45:00,3999.99,4000.0,3997.37,3997.52,0
2025-10-13 08:45:00,4002.99,4003.0,4002.64,4002.64,0
2025-10-13 09:00:00,4002.64,4019.55,4002.63,4018.53,0
2025-10-13 09:15:00,4018.52,4037.68,4016.15,4034.79,0
2025-10-13 09:30:00,4034.8,4045.0,4030.75,4040.98,0
2025-10-13 09:45:00,4040.98,4047.04,4036.5,4044.48,0
2025-10-13 10:00:00,4044.57,4058.65,4041.86,4047.28,0
2025-10-13 10:15:00,4047.29,4056.27,4047.29,4051.33,0
2025-10-13 10:30:00,4051.32,4051.32,4038.99,4039.73,0
2025-10-13 10:45:00,4039.72,4043.19,4034.22,4036.56,0
2025-10-13 11:00:00,4036.57,4037.23,4027.63,4034.4,0
2025-10-13 11:15:00,4034.41,4039.99,4026.55,4039.48,0
2025-10-13 11:30:00,4039.49,4053.85,4039.01,4053.55,0
2025-10-13 11:45:00,4053.55,4056.28,4043.83,4045.15,0
2025-10-13 12:00:00,4045.04,4053.23,4037.02,4046.88,0
2025-10-13 12:15:00,4046.88,4047.39,4036.32,4042.35,0
2025-10-13 12:30:00,4042.36,4051.29,4042.06,4049.7,0
2025-10-13 12:45:00,4049.33,4050.68,4048.08,4050.0,0
2025-10-13 13:00:00,4049.99,4050.0,4044.11,4047.56,0
2025-10-13 13:15:00,4047.57,4050.0,4046.07,4046.07,0
2025-10-13 13:30:00,4046.06,4050.0,4045.26,4047.6,0
2025-10-13 13:45:00,4047.61,4049.08,4043.68,4048.93,0
2025-10-13 14:00:00,4048.93,4050.0,4047.52,4049.79,0
2025-10-13 14:15:00,4049.78,4050.0,4045.33,4050.0,0
2025-10-13 14:30:00,4049.99,4054.91,4048.37,4054.2,0
2025-10-13 14:45:00,4054.2,4054.99,4048.0,4052.01,0
2025-10-13 15:00:00,4052.01,4054.53,4052.01,4054.22,0
2025-10-13 15:15:00,4054.23,4058.71,4054.22,4058.6,0
2025-10-13 15:30:00,4058.59,4060.85,4057.04,4058.49,0
2025-10-13 15:45:00,4058.48,4058.83,4058.0,4058.01,0
2025-10-13 16:00:00,4058.01,4065.54,4058.0,4065.48,0
2025-10-13 16:15:00,4065.47,4079.0,4065.47,4074.03,0
2025-10-13 16:30:00,4074.03,4078.66,4072.25,4077.01,0
2025-10-13 16:45:00,4077.0,4079.0,4066.22,4066.57,0
2025-10-13 17:00:00,4066.57,4073.4,4064.33,4073.32,0
2025-10-13 17:15:00,4073.32,4077.8,4070.75,4076.08,0
2025-10-13 17:30:00,4076.08,4078.56,4072.75,4076.11,0
2025-10-13 17:45:00,4076.11,4077.29,4072.76,4075.05,0
2025-10-13 18:00:00,4075.09,4077.63,4072.59,4076.81,0
2025-10-13 18:15:00,4076.82,4079.0,4073.17,4078.46,0
2025-10-13 18:30:00,4078.47,4078.81,4072.79,4078.01,0
2025-10-13 18:45:00,4078.15,4079.28,4069.5,4071.01,0
2025-10-13 19:00:00,4070.92,4076.09,4069.87,4075.21,0
2025-10-13 19:15:00,4075.24,4075.85,4070.26,4073.33,0
2025-10-13 19:30:00,4073.21,4074.20996,4069.3,4074.20996,0
2025-10-13 19:45:00,4073.63,4079.17,4072.97,4077.7,0
2025-10-13 20:00:00,4077.61,4079.79,4075.0,4076.09,0
2025-10-13 20:15:00,4076.04,4076.65,4071.29,4071.78,0
2025-10-13 20:30:00,4071.4,4082.19,4071.0,4082.04,0
2025-10-13 20:45:00,4082.04,4083.68,4074.0,4077.26,0
2025-10-13 21:00:00,4077.25,4077.25,4071.15,4071.45,0
2025-10-13 21:15:00,4071.53,4076.17,4071.45,4076.13,0
2025-10-13 21:30:00,4076.16,4079.93,4073.71,4077.75,0
2025-10-13 21:45:00,4077.74,4084.93,4077.74,4081.090088,0
2025-10-13 22:00:00,4080.62,4084.21,4077.14,4081.91,0
2025-10-13 22:15:00,4082.0,4090.65,4080.66,4088.84,0
2025-10-13 22:30:00,4088.68,4088.68,4084.41,4086.4,0
2025-10-13 22:45:00,4086.4,4086.95,4082.53,4082.64,0
2025-10-13 23:00:00,4082.64,4084.71,4078.0,4082.28,0
2025-10-13 23:15:00,4082.28,4091.8,4082.24,4091.79,0
2025-10-13 23:30:00,4091.8,4092.99,4084.7,4085.35,0
2025-10-13 23:45:00,4085.36,4086.88,4083.0,4086.32,0
2025-10-14 00:00:00,4086.31,4092.56,4085.18,4092.35,0
2025-10-14 00:15:00,4092.34,4097.3,4090.94,4096.24,0
2025-10-14 00:30:00,4096.24,4097.75,4087.13,4091.91,0
2025-10-14 00:45:00,4092.2,4101.97,4092.2,4101.78,0
2025-10-14 01:00:00,4101.78,4103.44,4088.56,4099.87,0
2025-10-14 01:15:00,4099.88,4102.23,4097.09,4099.0,0
2025-10-14 01:30:00,4098.99,4105.0,4098.99,4102.88,0
2025-10-14 01:45:00,4102.68,4112.63,4100.95,4105.56,0
2025-10-14 02:00:00,4105.56,4107.71,4098.98,4102.44,0
2025-10-14 02:15:00,4102.44,4119.0,4100.25,4100.47,0
2025-10-14 02:30:00,4100.47,4106.19,4100.0,4105.96,0
2025-10-14 02:45:00,4105.96,4111.39,4102.89,4110.75,0
2025-10-14 03:00:00,4110.75,4121.33,4110.75,4120.96,0
2025-10-14 03:15:00,4120.97,4122.0,4115.44,4115.83,0
2025-10-14 03:30:00,4115.82,4117.7,4113.12,4113.39,0
2025-10-14 03:45:00,4113.42,4120.4,4111.21,4112.17,0
2025-10-14 04:00:00,4112.17,4115.71,4112.0,4115.25,0
2025-10-14 04:15:00,4115.25,4123.28,4112.39,4121.71,0
2025-10-14 04:30:00,4121.71,4121.71,4115.09,4116.06,0
2025-10-14 04:45:00,4116.06,4116.48,4110.72,4112.28,0
2025-10-14 05:00:00,4112.29,4112.29,4108.61,4109.0,0
2025-10-14 05:15:00,4109.32,4115.17,4109.32,4112.99,0
2025-10-14 05:30:00,4112.99,4115.43,4110.07,4111.1,0
2025-10-14 05:45:00,4111.1,4113.28,4108.67,4110.64,0
2025-10-14 06:00:00,4111.12,4111.95,4101.58,4107.84,0
2025-10-14 06:15:00,4107.84,4117.21,4107.13,4115.4,0
2025-10-14 06:30:00,4115.4,4116.54,4110.38,4112.67,0
2025-10-14 06:45:00,4112.68,4124.06,4112.47,4124.0,0
2025-10-14 07:00:00,4124.0,4124.23,4117.58,4120.38,0
2025-10-14 07:15:00,4120.39,4122.51,4116.6,4122.47,0
2025-10-14 07:30:00,4122.47,4122.47,4117.77,4119.0,0
2025-10-14 07:45:00,4119.0,4123.62,4118.99,4121.65,0
2025-10-14 08:00:00,4121.58,4123.19,4121.33,4121.36,0
2025-10-14 08:15:00,4121.36,4123.54,4120.26,4123.11,0
2025-10-14 08:30:00,4123.11,4123.65,4122.75,4123.06,0
2025-10-14 08:45:00,4123.06,4123.7,4122.22,4122.78,0
2025-10-14 09:00:00,4122.78,4123.65,4122.19,4122.9,0
2025-10-14 09:15:00,4122.9,4123.36,4118.48,4118.86,0
2025-10-14 09:30:00,4118.86,4118.86,4115.26,4118.12,0
2025-10-14 09:45:00,4118.12,4126.01,4118.12,4125.01,0
2025-10-14 10:00:00,4125.01,4125.5,4120.99,4123.63,0
2025-10-14 10:15:00,4123.62,4125.91,4123.52,4125.21,0
2025-10-14 10:30:00,4125.21,4139.92,4125.21,4137.92,0
2025-10-14 10:45:00,4137.8,4142.3,4137.04,4141.69,0
2025-10-14 11:00:00,4141.69,4144.47,4133.53,4137.2,0
2025-10-14 11:15:00,4137.2,4140.08,4133.47,4139.96,0
2025-10-14 11:30:00,4139.96,4145.05,4139.23,4142.96,0
2025-10-14 11:45:00,4142.97,4143.46,4140.01,4140.01,0
2025-10-14 12:00:00,4140.0,4154.0,4138.32,4153.94,0
2025-10-14 12:15:00,4154.0,4164.61,4154.0,4162.78,0
2025-10-14 12:30:00,4162.78,4166.0,4149.81,4155.91,0
2025-10-14 12:45:00,4155.91,4155.91,4147.13,4153.59,0
2025-10-14 13:00:00,4153.51,4157.83,4153.51,4157.28,0
2025-10-14 13:15:00,4157.29,4158.71,4154.0,4158.64,0
2025-10-14 13:30:00,4158.64,4166.0,4158.51,4165.03,0
2025-10-14 13:45:00,4165.04,4166.0,4160.31,4162.84,0
2025-10-14 14:00:00,4162.85,4176.0,4162.09,4171.49,0
2025-10-14 14:15:00,4171.49,4175.88,4167.53,4173.23,0
2025-10-14 14:30:00,4173.23,4180.0,4172.93,4178.22,0
2025-10-14 14:45:00,4178.22,4183.67,4176.96,4179.1,0
2025-10-14 15:00:00,4179.11,4184.79,4177.33,4184.77,0
2025-10-14 15:15:00,4184.78,4184.78,4173.36,4179.3,0
2025-10-14 15:30:00,4179.3,4179.84,4170.31,4178.59,0
2025-10-14 15:45:00,4178.59,4185.4,4177.99,4185.04,0
2025-10-14 16:00:00,4185.04,4198.79,4183.1,4195.04,0
2025-10-14 16:15:00,4195.03,4200.0,4190.73,4194.97,0
2025-10-14 16:30:00,4194.83,4195.72,4119.71,4120.38,0
2025-10-14 16:45:00,4120.38,4152.09,4120.38,4132.44,0
2025-10-14 17:00:00,4132.28,4146.62,4120.88,4123.64,0
2025-10-14 17:15:00,4123.76,4133.23,4103.38,4129.5,0
2025-10-14 17:30:00,4129.35,4129.56,4114.83,4114.83,0
2025-10-14 17:45:00,4114.83,4127.78,4107.7,4127.5,0
2025-10-14 18:00:00,4127.28,4128.16,4118.3,4127.2,0
2025-10-14 18:15:00,4127.5,4143.27,4127.19,4140.1,0
2025-10-14 18:30:00,4140.11,4143.11,4134.9,4135.91,0
2025-10-14 18:45:00,4135.91,4143.19,4135.91,4142.41,0
2025-10-14 19:00:00,4142.41,4158.44,4142.41,4157.91,0
2025-10-14 19:15:00,4158.03,4160.87,4154.91,4160.87,0
2025-10-14 19:30:00,4160.87,4160.87,4147.04,4147.05,0
2025-10-14 19:45:00,4147.05,4157.8,4147.05,4157.28,0
2025-10-14 20:00:00,4157.27,4157.4,4150.0,4155.22,0
2025-10-14 20:15:00,4155.21,4161.26,4151.58,4155.0,0
2025-10-14 20:30:00,4155.0,4157.46,4150.03,4150.03,0
2025-10-14 20:45:00,4150.03,4150.03,4136.0,4141.57,0
2025-10-14 21:00:00,4141.57,4143.14,4130.48,4140.49,0
2025-10-14 21:15:00,4140.49,4150.88,4139.01,4149.91,0
2025-10-14 21:30:00,4149.91,4153.0,4148.22,4150.32,0
2025-10-14 21:45:00,4150.32,4150.32,4140.27,4142.69,0
2025-10-14 22:00:00,4142.7,4145.29,4140.86,4141.12,0
2025-10-14 22:15:00,4141.12,4150.0,4138.79,4140.58,0
2025-10-14 22:30:00,4140.58,4142.38,4133.99,4140.62,0
2025-10-14 22:45:00,4140.61,4141.93,4135.45,4139.6,0
2025-10-14 23:00:00,4139.59,4145.01,4137.13,4138.75,0
2025-10-14 23:15:00,4138.75,4143.27,4126.79,4129.89,0
2025-10-14 23:30:00,4129.96,4130.3,4116.76,4119.99,0
2025-10-14 23:45:00,4119.99,4123.09,4116.1,4117.73,0
2025-10-15 00:00:00,4117.73,4131.09,4112.0,4128.51,0
2025-10-15 00:15:00,4128.51,4133.94,4120.23,4125.39,0
2025-10-15 00:30:00,4125.38,4141.09,4121.2,4140.69,0
2025-10-15 00:45:00,4140.68,4143.31,4128.0,4136.3,0
2025-10-15 01:00:00,4136.3,4149.01,4133.08,4144.7,0
2025-10-15 01:15:00,4145.41,4147.55,4139.71,4144.97,0
2025-10-15 01:30:00,4145.17,4150.0,4138.69,4141.8,0
2025-10-15 01:45:00,4141.85,4146.0,4139.3,4140.8,0
2025-10-15 02:00:00,4140.8,4151.65,4138.89,4150.77,0
2025-10-15 02:15:00,4150.77,4152.42,4147.49,4149.42,0
2025-10-15 02:30:00,4149.43,4154.22,4148.8,4150.38,0
2025-10-15 02:45:00,4150.38,4150.72,4144.01,4148.88,0
2025-10-15 03:00:00,4148.94,4152.26,4141.86,4143.37,0
2025-10-15 03:15:00,4143.37,4151.55,4140.0,4146.81,0
2025-10-15 03:30:00,4146.8,4155.96,4145.49,4154.76,0
2025-10-15 03:45:00,4154.76,4169.43,4154.2,4155.7,0
2025-10-15 04:00:00,4154.96,4172.69,4152.4,4161.26,0
2025-10-15 04:15:00,4161.26,4173.99,4159.21,4164.18,0
2025-10-15 04:30:00,4164.18,4173.19,4164.17,4166.34,0
2025-10-15 04:45:00,4166.34,4166.34,4160.51,4162.76,0
2025-10-15 05:00:00,4162.75,4169.12,4160.67,4162.78,0
2025-10-15 05:15:00,4162.77,4164.18,4158.18,4162.59,0
2025-10-15 05:30:00,4162.59,4165.35,4158.69,4161.6,0
2025-10-15 05:45:00,4161.6,4163.83,4161.6,4161.89,0
2025-10-15 06:00:00,4161.89,4165.96,4161.45,4162.91,0
2025-10-15 06:15:00,4162.91,4163.01,4161.48,4161.89,0
2025-10-15 06:30:00,4161.88,4162.67,4146.31,4152.43,0
2025-10-15 06:45:00,4152.44,4157.36,4150.0,4155.65,0
2025-10-15 07:00:00,4155.53,4159.66,4153.26,4155.22,0
2025-10-15 07:15:00,4155.22,4158.34,4155.21,4156.27,0
2025-10-15 07:30:00,4156.28,4156.28,4153.62,4154.36,0
2025-10-15 07:45:00,4154.35,4156.94,4153.9,4153.92,0
2025-10-15 08:00:00,4153.91,4154.58,4152.65,4152.65,0
2025-10-15 08:15:00,4152.65,4154.55,4151.67,4154.54,0
2025-10-15 08:30:00,4154.55,4156.8,4154.54,4156.8,0
